$type,id,operationType,vehicleId,naptanId,stationName,lineId,lineName,platformName,bearing,timestamp,timeToStation,currentLocation,towards,expectedArrival,timeToLive,modeName,timing.$type,timing.countdownServerAdjustment,timing.source,timing.insert,timing.read,timing.sent,timing.received,destinationNaptanId,destinationName,direction,api_fetch_time
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1275162516,1,446,940GZZLUFCN,Farringdon Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T12:46:01.1079194Z,432,At Aldgate Platform 2,Uxbridge,2025-11-27T12:53:13Z,2025-11-27T12:53:13Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:21.551Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1752298897,1,411,940GZZLUFYR,Finchley Road Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-27T12:46:01.1079194Z,551,At Kings Cross St. Pancras Platform 1,Chesham,2025-11-27T12:55:12Z,2025-11-27T12:55:12Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:22.422Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUCSM,Chesham Underground Station,inbound,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1695912451,1,447,940GZZLULVT,Liverpool Street Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T12:46:01.1079194Z,552,At Liverpool Street Platform 1,Check Front of Train,2025-11-27T12:55:13Z,2025-11-27T12:55:13Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:25.185Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,,,,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",606665936,1,426,940GZZLUCXY,Croxley Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-27T12:46:01.1079194Z,1212,At Northwick Park Platform 1,Watford,2025-11-27T13:06:13Z,2025-11-27T13:06:13Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:20.358Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUWAF,Watford Underground Station,inbound,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-738287209,1,413,940GZZLULVT,Liverpool Street Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T12:46:01.1079194Z,1152,At Euston Square Platform 2,Check Front of Train,2025-11-27T13:05:13Z,2025-11-27T13:05:13Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:25.185Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,,,,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1568668840,1,401,940GZZLUWYP,Wembley Park Underground Station,metropolitan,Metropolitan,Southbound - Platform 5,,2025-11-27T12:46:01.1079194Z,191,At Preston Road,Aldgate,2025-11-27T12:49:12Z,2025-11-27T12:49:12Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:31.032Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-887421013,1,446,940GZZLUMGT,Moorgate Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T12:46:01.1079194Z,281,At Aldgate Platform 2,Uxbridge,2025-11-27T12:50:42Z,2025-11-27T12:50:42Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:26.155Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-753294878,1,446,940GZZLUESQ,Euston Square Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T12:46:01.1079194Z,671,At Aldgate Platform 2,Uxbridge,2025-11-27T12:57:12Z,2025-11-27T12:57:12Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:21.047Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1410714027,1,413,940GZZLUFCN,Farringdon Underground Station,metropolitan,Metropolitan,Eastbound - Platform 1,,2025-11-27T12:46:01.1079194Z,222,At Euston Square Platform 2,Aldgate,2025-11-27T12:49:43Z,2025-11-27T12:49:43Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:21.551Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1410648663,1,413,940GZZLUBBN,Barbican Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T12:46:01.1079194Z,1332,At Euston Square Platform 2,Check Front of Train,2025-11-27T13:08:13Z,2025-11-27T13:08:13Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:19.306Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,,,,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-486540861,1,447,940GZZLUBBN,Barbican Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T12:46:01.1079194Z,732,At Liverpool Street Platform 1,Check Front of Train,2025-11-27T12:58:13Z,2025-11-27T12:58:13Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:19.306Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,,,,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1275096168,1,446,940GZZLUBBN,Barbican Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T12:46:01.1079194Z,312,At Aldgate Platform 2,Uxbridge,2025-11-27T12:51:13Z,2025-11-27T12:51:13Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:19.306Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1139004466,1,426,940GZZLUNWH,Northwood Hills Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-27T12:46:01.1079194Z,611,At Northwick Park Platform 1,Watford,2025-11-27T12:56:12Z,2025-11-27T12:56:12Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:27.703Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUWAF,Watford Underground Station,inbound,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",341096496,1,406,940GZZLUAMS,Amersham Underground Station,metropolitan,Metropolitan,Northbound - Platform 2,,2025-11-27T12:46:01.1079194Z,492,Arriving At Chorleywood,Amersham,2025-11-27T12:54:13Z,2025-11-27T12:54:13Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:18.268Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUAMS,Amersham Underground Station,,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-67288520,1,450,940GZZLUBST,Baker Street Underground Station,metropolitan,Metropolitan,Northbound - Platform 2,,2025-11-27T12:46:01.1079194Z,1631,At Farringdon Platform 1,Check Front of Train,2025-11-27T13:13:12Z,2025-11-27T13:13:12Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:19.15Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,,,,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1230557846,1,426,940GZZLUPNR,Pinner Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-27T12:46:01.1079194Z,431,At Northwick Park Platform 1,Watford,2025-11-27T12:53:12Z,2025-11-27T12:53:12Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:28.004Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUWAF,Watford Underground Station,inbound,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1471706317,1,445,940GZZLUBST,Baker Street Underground Station,metropolitan,Metropolitan,Northbound - Platform 2,,2025-11-27T12:46:01.1079194Z,491,At Barbican Platform 2,Uxbridge,2025-11-27T12:54:12Z,2025-11-27T12:54:12Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:19.15Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-67616186,1,450,940GZZLULVT,Liverpool Street Underground Station,metropolitan,Metropolitan,Eastbound - Platform 1,,2025-11-27T12:46:01.1079194Z,251,At Farringdon Platform 1,Aldgate,2025-11-27T12:50:12Z,2025-11-27T12:50:12Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:25.185Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",799662961,1,445,940GZZLUFCN,Farringdon Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T12:46:01.1079194Z,42,At Barbican Platform 2,Uxbridge,2025-11-27T12:46:43Z,2025-11-27T12:46:43Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:21.551Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1883576258,1,444,940GZZLUFYR,Finchley Road Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-27T12:46:01.1079194Z,371,At Great Portland Street Platform 1,Uxbridge,2025-11-27T12:52:12Z,2025-11-27T12:52:12Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:22.422Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-486606273,1,447,940GZZLUFCN,Farringdon Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T12:46:01.1079194Z,791,At Liverpool Street Platform 1,Check Front of Train,2025-11-27T12:59:12Z,2025-11-27T12:59:12Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:21.551Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,,,,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",196220241,1,406,940GZZLUCAL,Chalfont & Latimer Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-27T12:46:01.1079194Z,252,Arriving At Chorleywood,Amersham,2025-11-27T12:50:13Z,2025-11-27T12:50:13Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:19.665Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUAMS,Amersham Underground Station,inbound,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1709478400,1,447,940GZZLUMGT,Moorgate Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T12:46:01.1079194Z,612,At Liverpool Street Platform 1,Check Front of Train,2025-11-27T12:56:13Z,2025-11-27T12:56:13Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:26.155Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,,,,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1183674677,1,446,940GZZLUKSX,King's Cross St. Pancras Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T12:46:01.1079194Z,552,At Aldgate Platform 2,Uxbridge,2025-11-27T12:55:13Z,2025-11-27T12:55:13Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:24.536Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",2012165339,1,445,940GZZLUGPS,Great Portland Street Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T12:46:01.1079194Z,371,At Barbican Platform 2,Uxbridge,2025-11-27T12:52:12Z,2025-11-27T12:52:12Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:23.089Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-478813172,1,430,940GZZLUESQ,Euston Square Underground Station,metropolitan,Metropolitan,Eastbound - Platform 2,,2025-11-27T12:46:01.1079194Z,251,At Baker Street Platform 3,Aldgate,2025-11-27T12:50:12Z,2025-11-27T12:50:12Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:21.047Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",355131103,1,411,940GZZLUBST,Baker Street Underground Station,metropolitan,Metropolitan,Northbound - Platform 2,,2025-11-27T12:46:01.1079194Z,252,At Kings Cross St. Pancras Platform 1,Chesham,2025-11-27T12:50:13Z,2025-11-27T12:50:13Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:19.15Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUCSM,Chesham Underground Station,inbound,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-719544195,1,445,940GZZLUFYR,Finchley Road Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-27T12:46:01.1079194Z,791,At Barbican Platform 2,Uxbridge,2025-11-27T12:59:12Z,2025-11-27T12:59:12Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:22.422Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",2112238665,1,447,940GZZLUESQ,Euston Square Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T12:46:01.1079194Z,1091,At Liverpool Street Platform 1,Check Front of Train,2025-11-27T13:04:12Z,2025-11-27T13:04:12Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:21.047Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,,,,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",220085388,1,444,940GZZLUBST,Baker Street Underground Station,metropolitan,Metropolitan,Northbound - Platform 2,,2025-11-27T12:46:01.1079194Z,72,At Great Portland Street Platform 1,Uxbridge,2025-11-27T12:47:13Z,2025-11-27T12:47:13Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:19.15Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",407615795,1,447,940GZZLUFYR,Finchley Road Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-27T12:46:01.1079194Z,1691,At Liverpool Street Platform 1,Check Front of Train,2025-11-27T13:14:12Z,2025-11-27T13:14:12Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:22.422Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,,,,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",340244542,1,446,940GZZLUGPS,Great Portland Street Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T12:46:01.1079194Z,791,At Aldgate Platform 2,Uxbridge,2025-11-27T12:59:12Z,2025-11-27T12:59:12Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:23.089Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-75087290,1,430,940GZZLULVT,Liverpool Street Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T12:46:01.1079194Z,1452,At Baker Street Platform 3,Check Front of Train,2025-11-27T13:10:13Z,2025-11-27T13:10:13Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:25.185Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,,,,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",2076233871,1,426,940GZZLUWAF,Watford Underground Station,metropolitan,Metropolitan,Southbound - Platform 1,,2025-11-27T12:46:01.1079194Z,1451,At Northwick Park Platform 1,Watford,2025-11-27T13:10:12Z,2025-11-27T13:10:12Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:30.189Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUWAF,Watford Underground Station,,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",560070265,1,406,940GZZLUCYD,Chorleywood Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-27T12:46:01.1079194Z,11,Arriving At Chorleywood,Amersham,2025-11-27T12:46:12Z,2025-11-27T12:46:12Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:20.071Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUAMS,Amersham Underground Station,inbound,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",606862800,1,430,940GZZLUGPS,Great Portland Street Underground Station,metropolitan,Metropolitan,Eastbound - Platform 2,,2025-11-27T12:46:01.1079194Z,161,At Baker Street Platform 3,Aldgate,2025-11-27T12:48:42Z,2025-11-27T12:48:42Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:23.089Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",232552683,1,411,940GZZLUESQ,Euston Square Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T12:46:01.1079194Z,41,At Kings Cross St. Pancras Platform 1,Chesham,2025-11-27T12:46:42Z,2025-11-27T12:46:42Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:21.047Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,940GZZLUCSM,Chesham Underground Station,inbound,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",2081630842,1,450,940GZZLUFCN,Farringdon Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T12:46:01.1079194Z,1091,At Farringdon Platform 1,Check Front of Train,2025-11-27T13:04:12Z,2025-11-27T13:04:12Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:21.551Z,2025-11-27T12:46:01Z,0001-01-01T00:00:00,,,,2025-11-27 12:46:33
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1523297523,1,432,940GZZLUALD,Aldgate Underground Station,metropolitan,Metropolitan,Northbound - Platform 2,,2025-11-27T12:47:02.8397666Z,1755,Neasden Depot,Check Front of Train,2025-11-27T13:16:17Z,2025-11-27T13:16:17Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:47:16.883Z,2025-11-27T12:47:02Z,0001-01-01T00:00:00,,,,2025-11-27 12:47:34
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-6809710,1,442,940GZZLUEAE,Eastcote Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T12:47:02.8397666Z,1752,Between Finchley Road and Willesden Green,Uxbridge,2025-11-27T13:16:14Z,2025-11-27T13:16:14Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:46:18.797Z,2025-11-27T12:47:02Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 12:47:34
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1162354421,1,444,940GZZLUWYP,Wembley Park Underground Station,metropolitan,Metropolitan,Northbound - Platform 2,,2025-11-27T12:48:04.3796981Z,1753,Between Great Portland Street and Baker Street,Uxbridge,2025-11-27T13:17:17Z,2025-11-27T13:17:17Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:47:26.695Z,2025-11-27T12:48:04Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 12:48:37
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-738483735,1,413,940GZZLUBST,Baker Street Underground Station,metropolitan,Metropolitan,Northbound - Platform 2,,2025-11-27T12:48:04.3796981Z,1809,Between Kings Cross St. Pancras and Farringdon,Check Front of Train,2025-11-27T13:18:13Z,2025-11-27T13:18:13Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:48:14.027Z,2025-11-27T12:48:04Z,0001-01-01T00:00:00,,,,2025-11-27 12:48:37
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1695978109,1,427,940GZZLUBST,Baker Street Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-27T12:48:04.3796981Z,9,At Platform,Watford,2025-11-27T12:48:13Z,2025-11-27T12:48:13Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:48:14.027Z,2025-11-27T12:48:04Z,0001-01-01T00:00:00,940GZZLUWAF,Watford Underground Station,inbound,2025-11-27 12:48:37
